product_id,imei_no,stock_id,status,productId
473830,866407030556641,527742,0,PR10449
473830,866407030540900,527742,0,PR10449
473830,866407030553440,527742,0,PR10449
473830,866407030544407,527742,0,PR10449
473830,866407030539860,527742,0,PR10449
473830,866407030560924,527742,0,PR10449
473830,866407030552509,527742,0,PR10449
473830,866407030496681,527742,0,PR10449
473944,16044/00813382,527082,0,PR11238
473944,16044/00813379,527082,0,PR11238
473944,16044/00813290,527082,0,PR11238
473944,16044/00813291,527082,0,PR11238
473944,16044/00813371,527082,0,PR11238
473944,16044/00813367,527082,0,PR11238
473944,16044/00813489,527082,0,PR11238
473944,16044/00813530,527082,0,PR11238
473944,16044/00813391,527082,0,PR11238
473944,16044/00813317,527082,0,PR11238
473944,16044/00813274,527082,0,PR11238
473944,16044/00813353,527082,0,PR11238
473944,16044/00813498,527082,0,PR11238
473944,16044/00813370,527082,0,PR11238
473944,16044/00813603,527082,0,PR11238
473944,16044/00813328,527082,0,PR11238
473944,16044/00813594,527082,0,PR11238
473944,16044/00813545,527082,0,PR11238
473944,16044/00813517,527082,0,PR11238
473944,16044/00813363,527082,0,PR11238
473944,16044/00813385,527082,0,PR11238
473944,16044/00813507,527082,0,PR11238
473944,16044/00813516,527082,0,PR11238
473944,16044/00813374,527082,0,PR11238
473944,16044/00813321,527082,0,PR11238
473944,16044/00813499,527082,0,PR11238
473944,16044/00813531,527082,0,PR11238
473944,16044/00813336,527082,0,PR11238
473944,16044/00813288,527082,0,PR11238
473944,16044/00813535,527082,0,PR11238
473944,16044/00813457,527082,0,PR11238
473944,16044/00813440,527082,0,PR11238
473944,16044/00813514,527082,0,PR11238
473944,16044/00813534,527082,0,PR11238
473944,16044/00813576,527082,0,PR11238
473944,16044/00813521,527082,0,PR11238
473944,16044/00813515,527082,0,PR11238
473944,16044/00813523,527082,0,PR11238
473944,16044/00813474,527082,0,PR11238
473944,16044/00813459,527082,0,PR11238
473944,16044/00813527,527082,0,PR11238
473944,16044/00813543,527082,0,PR11238
473944,16044/00813398,527082,0,PR11238
473944,16044/00813407,527082,0,PR11238
473944,16044/00813349,527082,0,PR11238
473944,16044/00813643,527082,0,PR11238
473944,16044/00813268,527082,0,PR11238
473944,16044/00813273,527082,0,PR11238
473944,16044/00813335,527082,0,PR11238
473944,16044/00813366,527082,0,PR11238
473944,16044/00813605,527082,0,PR11238
473944,16044/00813430,527082,0,PR11238
473944,16044/00813456,527082,0,PR11238
473944,16044/00813473,527082,0,PR11238
473944,16044/00813439,527082,0,PR11238
473944,16044/00813431,527082,0,PR11238
473944,16044/00795075,527082,0,PR11238
473944,16044/00813509,527082,0,PR11238
473944,16044/00813427,527082,0,PR11238
473944,16044/00813542,527082,0,PR11238
473944,16044/00813344,527082,0,PR11238
473944,16044/00813303,527082,0,PR11238
473944,16044/00813282,527082,0,PR11238
473944,16044/00813362,527082,0,PR11238
473944,16044/00813312,527082,0,PR11238
473944,16044/00813638,527082,0,PR11238
473944,16044/00813537,527082,0,PR11238
473944,16044/00813466,527082,0,PR11238
473944,16044/00813347,527082,0,PR11238
473944,16044/00813452,527082,0,PR11238
473944,16044/00813285,527082,0,PR11238
473944,16044/00813408,527082,0,PR11238
473944,16044/00813300,527082,0,PR11238
473944,16044/00813365,527082,0,PR11238
473944,16044/00813296,527082,0,PR11238
473944,16044/00813461,527082,0,PR11238
473944,16044/00813464,527082,0,PR11238
473944,16044/00813419,527082,0,PR11238
473944,16044/00813465,527082,0,PR11238
473944,16044/00813481,527082,0,PR11238
473944,16044/00813432,527082,0,PR11238
473944,16044/00813421,527082,0,PR11238
473944,16044/00813372,527082,0,PR11238
473944,16044/00813468,527082,0,PR11238
473944,16044/00813484,527082,0,PR11238
473944,16044/00813330,527082,0,PR11238
473944,16044/00813387,527082,0,PR11238
473944,16044/00813275,527082,0,PR11238
473944,16044/00813471,527082,0,PR11238
473944,16044/00813540,527082,0,PR11238
473944,16044/00813412,527082,0,PR11238
473944,16044/00813393,527082,0,PR11238
473944,16044/00795141,527082,0,PR11238
473944,16044/00795113,527082,0,PR11238
473944,16044/00795146,527082,0,PR11238
473944,16044/00795108,527082,0,PR11238
473944,16044/00795031,527082,0,PR11238
473944,16044/00795096,527082,0,PR11238
473944,16044/00813621,527082,0,PR11238
473944,16044/00841751,527082,0,PR11238
473944,16044/00841765,527082,0,PR11238
473944,16044/00841849,527082,0,PR11238
473944,16044/00795220,527082,0,PR11238
473944,16044/00841776,527082,0,PR11238
473944,16044/00841981,527082,0,PR11238
473944,16044/00841970,527082,0,PR11238
473944,16044/00841917,527082,0,PR11238
473944,16044/00841923,527082,0,PR11238
473944,16044/00841848,527082,0,PR11238
473944,16044/00841786,527082,0,PR11238
473944,16044/00841933,527082,0,PR11238
473944,16044/00841852,527082,0,PR11238
473944,16044/00841966,527082,0,PR11238
473944,16044/00841879,527082,0,PR11238
473944,16044/00841741,527082,0,PR11238
473944,16044/00841747,527082,0,PR11238
473944,16044/00841986,527082,0,PR11238
473944,16044/00841783,527082,0,PR11238
473944,16044/00841797,527082,0,PR11238
473944,16044/00695988,527082,0,PR11238
473944,16044/00842094,527082,0,PR11238
473944,16044/00841755,527082,0,PR11238
473944,16044/00842050,527082,0,PR11238
473944,16044/00842202,527082,0,PR11238
473944,16044/00841844,527082,0,PR11238
473944,16044/00841969,527082,0,PR11238
473944,16044/00842010,527082,0,PR11238
473944,16044/00842339,527082,0,PR11238
473944,16044/00841780,527082,0,PR11238
473944,16044/00842124,527082,0,PR11238
473944,16044/00841781,527082,0,PR11238
473944,16044/00842008,527082,0,PR11238
473944,16044/00841857,527082,0,PR11238
473944,16044/00841851,527082,0,PR11238
473944,16044/00841833,527082,0,PR11238
473944,16044/00841962,527082,0,PR11238
473944,16044/00841843,527082,0,PR11238
473944,16044/00841876,527082,0,PR11238
473944,16044/00841938,527082,0,PR11238
473944,16044/00841870,527082,0,PR11238
473944,16044/00841831,527082,0,PR11238
473944,16044/00842006,527082,0,PR11238
473944,16044/00841868,527082,0,PR11238
473944,16044/00841875,527082,0,PR11238
473944,16044/00841893,527082,0,PR11238
473944,16044/00841865,527082,0,PR11238
473944,16044/00841909,527082,0,PR11238
473944,16044/00841899,527082,0,PR11238
473944,16044/00841930,527082,0,PR11238
473944,16044/00841860,527082,0,PR11238
473944,16044/00841827,527082,0,PR11238
473944,16044/00841898,527082,0,PR11238
473944,16044/00841867,527082,0,PR11238
473944,16044/00841885,527082,0,PR11238
473944,16044/00841836,527082,0,PR11238
473944,16044/00842013,527082,0,PR11238
473944,16044/00841832,527082,0,PR11238
473944,16044/00841829,527082,0,PR11238
473944,16044/00841913,527082,0,PR11238
473944,16044/00841886,527082,0,PR11238
473944,16044/00841892,527082,0,PR11238
473944,16044/00841961,527082,0,PR11238
473944,16044/00841931,527082,0,PR11238
473836,869033026970765,527330,0,PR12055
473836,869033027644567,527330,0,PR12055
473836,867305031710523,527330,0,PR12055
473836,869033027559708,527330,0,PR12055
473836,869033026853888,527330,0,PR12055
473836,867305031680320,527330,0,PR12055
473836,867305031679124,527330,0,PR12055
473836,867305031680767,527330,0,PR12055
473836,869033026817545,527330,0,PR12055
473836,867305031674406,527330,0,PR12055
473836,869033022191267,527330,0,PR12055
473836,869033027165886,527330,0,PR12055
473836,869033027633065,527330,0,PR12055
473836,869033027640169,527330,0,PR12055
473836,869033027098582,527330,0,PR12055
473836,869033026792201,527330,0,PR12055
473836,869033026794728,527330,0,PR12055
473836,869033027106567,527330,0,PR12055
473836,869033027029660,527330,0,PR12055
473836,869033027601120,527330,0,PR12055
473836,869033027082685,527330,0,PR12055
473836,869033027022103,527330,0,PR12055
473836,869033027084665,527330,0,PR12055
473836,869033026972043,527330,0,PR12055
473836,869033027103465,527330,0,PR12055
473836,869033027110304,527330,0,PR12055
473836,869033027049684,527330,0,PR12055
473838,868645040632385,526806,0,PR13503
473838,868645040940507,526806,0,PR13503
473838,868645040919584,526806,0,PR13503
473838,868645040729967,526806,0,PR13503
473838,868645040917703,526806,0,PR13503
473838,868645040928189,526806,0,PR13503
473838,868645040924287,526806,0,PR13503
473838,868645040922224,526806,0,PR13503
473838,868645040912860,526806,0,PR13503
473838,868645040940804,526806,0,PR13503
473951,16353/45037346,528699,0,PR14610
473951,16353/45022097,528699,0,PR14610
473951,16353/45037488,528699,0,PR14610
473951,16353/45037493,528699,0,PR14610
473951,16353/45033134,528699,0,PR14610
473951,16353/45037484,528699,0,PR14610
473951,16353/45033003,528699,0,PR14610
473951,16353/45037432,528699,0,PR14610
473951,16353/45037489,528699,0,PR14610
473951,16353/45033173,528699,0,PR14610
473951,16353/45037472,528699,0,PR14610
473951,16353/45037465,528699,0,PR14610
473951,16353/45037468,528699,0,PR14610
473951,16353/45033189,528699,0,PR14610
473951,16353/45037464,528699,0,PR14610
473951,16353/45037487,528699,0,PR14610
473951,16353/45116726,528699,0,PR14610
473951,16353/45116207,528699,0,PR14610
473951,16353/45116708,528699,0,PR14610
473951,16353/45116210,528699,0,PR14610
473951,16353/45116195,528699,0,PR14610
473951,16353/45116703,528699,0,PR14610
473951,16353/45116189,528699,0,PR14610
473951,16353/45116699,528699,0,PR14610
473951,16353/45116692,528699,0,PR14610
473951,16353/45116712,528699,0,PR14610
473951,16353/45116229,528699,0,PR14610
473951,16353/45116203,528699,0,PR14610
473951,16353/45116688,528699,0,PR14610
473951,16353/45116174,528699,0,PR14610
473951,16353/45116673,528699,0,PR14610
473951,16353/45116165,528699,0,PR14610
473951,16353/45116652,528699,0,PR14610
473951,16353/45116695,528699,0,PR14610
473951,16353/45116232,528699,0,PR14610
473951,16353/45116670,528699,0,PR14610
473951,16353/45017461,528699,0,PR14610
473951,16353/45017455,528699,0,PR14610
473951,16353/45017466,528699,0,PR14610
473951,16353/45017433,528699,0,PR14610
473951,16353/45017473,528699,0,PR14610
473951,16353/45017468,528699,0,PR14610
473951,16353/45017463,528699,0,PR14610
473951,16353/45017469,528699,0,PR14610
473951,16353/45017459,528699,0,PR14610
473951,16353/45017465,528699,0,PR14610
473951,16353/45017462,528699,0,PR14610
473951,16353/45025365,528699,0,PR14610
473951,16353/45017447,528699,0,PR14610
473951,16353/45017437,528699,0,PR14610
473951,16353/45017449,528699,0,PR14610
473951,16353/45017448,528699,0,PR14610
473951,16353/45017446,528699,0,PR14610
473951,16353/45017441,528699,0,PR14610
473951,16353/45017436,528699,0,PR14610
473951,16353/45017440,528699,0,PR14610
473951,16353/45126691,528699,0,PR14610
473951,16353/45126664,528699,0,PR14610
473951,16353/45126614,528699,0,PR14610
473951,16353/45126653,528699,0,PR14610
473951,16353/45126650,528699,0,PR14610
473951,16353/45126660,528699,0,PR14610
473951,16353/45117327,528699,0,PR14610
473951,16353/45126648,528699,0,PR14610
473951,16353/45126661,528699,0,PR14610
473951,16353/45126659,528699,0,PR14610
473951,16353/45119814,528699,0,PR14610
473951,16353/45126624,528699,0,PR14610
473951,16353/45126645,528699,0,PR14610
473951,16353/45126652,528699,0,PR14610
473951,16353/45119962,528699,0,PR14610
473951,16353/45119817,528699,0,PR14610
473951,16353/45126627,528699,0,PR14610
473951,16353/45126633,528699,0,PR14610
473951,16353/45126632,528699,0,PR14610
473951,16353/45126649,528699,0,PR14610
473951,16353/45018300,528699,0,PR14610
473951,16353/45022866,528699,0,PR14610
473951,16353/45022878,528699,0,PR14610
473951,16353/45022867,528699,0,PR14610
473951,16353/45018322,528699,0,PR14610
473951,16353/45018329,528699,0,PR14610
473951,16353/45022864,528699,0,PR14610
473951,16353/45022881,528699,0,PR14610
473951,16353/45022870,528699,0,PR14610
473951,16353/45018321,528699,0,PR14610
473951,16353/45022874,528699,0,PR14610
473951,16353/45018331,528699,0,PR14610
473951,16353/45022855,528699,0,PR14610
473951,16353/45022882,528699,0,PR14610
473951,16353/45022871,528699,0,PR14610
473951,16353/45018328,528699,0,PR14610
473951,16353/45022880,528699,0,PR14610
473951,16353/45022875,528699,0,PR14610
473951,16353/45022872,528699,0,PR14610
473951,16353/45018332,528699,0,PR14610
473951,16353/45123083,528699,0,PR14610
473951,16353/45123349,528699,0,PR14610
473951,16353/45123346,528699,0,PR14610
473951,16353/45123065,528699,0,PR14610
473951,16353/45123090,528699,0,PR14610
473951,16353/45123061,528699,0,PR14610
473951,16353/45123333,528699,0,PR14610
473951,16353/45123042,528699,0,PR14610
473951,16353/45123331,528699,0,PR14610
473951,16353/45123088,528699,0,PR14610
473951,16353/45123362,528699,0,PR14610
473951,16353/45123074,528699,0,PR14610
473951,16353/45123060,528699,0,PR14610
473951,16353/45123338,528699,0,PR14610
473951,16353/45123077,528699,0,PR14610
473951,16353/45123093,528699,0,PR14610
473951,16353/45123348,528699,0,PR14610
473951,16353/45123076,528699,0,PR14610
473951,16353/45123337,528699,0,PR14610
473951,16353/45123066,528699,0,PR14610
473951,16353/45126598,528699,0,PR14610
473951,16353/45117411,528699,0,PR14610
473951,16353/45117418,528699,0,PR14610
473951,16353/45126582,528699,0,PR14610
473951,16353/45117419,528699,0,PR14610
473951,16353/45126581,528699,0,PR14610
473951,16353/45126602,528699,0,PR14610
473951,16353/45126623,528699,0,PR14610
473951,16353/45117399,528699,0,PR14610
473951,16353/45126622,528699,0,PR14610
473951,16353/45119868,528699,0,PR14610
473951,16353/45126516,528699,0,PR14610
473951,16353/45117409,528699,0,PR14610
473951,16353/45126570,528699,0,PR14610
473951,16353/45126579,528699,0,PR14610
473951,16353/45126594,528699,0,PR14610
473951,16353/45126587,528699,0,PR14610
473951,16353/45126613,528699,0,PR14610
473951,16353/45126601,528699,0,PR14610
473951,16353/45126593,528699,0,PR14610
473951,16353/45119976,528699,0,PR14610
473951,16353/45119846,528699,0,PR14610
473951,16353/45119983,528699,0,PR14610
473951,16353/45117368,528699,0,PR14610
473951,16353/45119928,528699,0,PR14610
473951,16353/45119961,528699,0,PR14610
473951,16353/45119940,528699,0,PR14610
473951,16353/45119954,528699,0,PR14610
473951,16353/45119947,528699,0,PR14610
473951,16353/45126531,528699,0,PR14610
473951,16353/45117338,528699,0,PR14610
473951,16353/45117367,528699,0,PR14610
473951,16353/45117339,528699,0,PR14610
473951,16353/45117346,528699,0,PR14610
473951,16353/45119951,528699,0,PR14610
473951,16353/45117329,528699,0,PR14610
473951,16353/45119981,528699,0,PR14610
473951,16353/45119971,528699,0,PR14610
473951,16353/45119926,528699,0,PR14610
473951,16353/45117337,528699,0,PR14610
473951,16353/45017411,528699,0,PR14610
473951,16353/45017395,528699,0,PR14610
473951,16353/45017444,528699,0,PR14610
473951,16353/45017434,528699,0,PR14610
473951,16353/45017445,528699,0,PR14610
473951,16353/45017406,528699,0,PR14610
473951,16353/45017442,528699,0,PR14610
473951,16353/45017439,528699,0,PR14610
473951,16353/45017457,528699,0,PR14610
473951,16353/45025359,528699,0,PR14610
473951,16353/45025471,528699,0,PR14610
473951,16353/45017407,528699,0,PR14610
473951,16353/45025491,528699,0,PR14610
473951,16353/45017438,528699,0,PR14610
473951,16353/45066936,528699,0,PR14610
473951,16353/45025493,528699,0,PR14610
473951,16353/45017458,528699,0,PR14610
473951,16353/45025489,528699,0,PR14610
473951,16353/45017431,528699,0,PR14610
473951,16353/45017435,528699,0,PR14610
473951,16353/45123252,528699,0,PR14610
473951,16353/45123266,528699,0,PR14610
473951,16353/45123001,528699,0,PR14610
473951,16353/45113831,528699,0,PR14610
473951,16353/45123259,528699,0,PR14610
473951,16353/45123006,528699,0,PR14610
473951,16353/45123254,528699,0,PR14610
473951,16353/45123008,528699,0,PR14610
473951,16353/45123255,528699,0,PR14610
473951,16353/45123005,528699,0,PR14610
473951,16353/45120877,528699,0,PR14610
473951,16353/45113931,528699,0,PR14610
473951,16353/45120998,528699,0,PR14610
473951,16353/45123009,528699,0,PR14610
473951,16353/45120874,528699,0,PR14610
473951,16353/45123003,528699,0,PR14610
473951,16353/45123016,528699,0,PR14610
473951,16353/45123253,528699,0,PR14610
473951,16353/45120815,528699,0,PR14610
473951,16353/45123258,528699,0,PR14610
473967,17654/00003387,527255,0,PR15185
473967,17654/00003381,527255,0,PR15185
473967,17654/00003385,527255,0,PR15185
473967,17654/00001656,527255,0,PR15185
473967,17654/00001654,527255,0,PR15185
473967,17654/00001660,527255,0,PR15185
473967,17654/00003375,527255,0,PR15185
473967,17654/00003369,527255,0,PR15185
473848,869048038936166,526777,0,PR15954
473848,869048038905765,526777,0,PR15954
473848,869048038941026,526777,0,PR15954
473848,869048038939129,526777,0,PR15954
473848,869048038936141,526777,0,PR15954
473848,869048038935200,526777,0,PR15954
473848,869048038837422,526777,0,PR15954
473848,869048038939681,526777,0,PR15954
473848,869048038940481,526777,0,PR15954
473848,869048038940325,526777,0,PR15954
473856,865021044763506,527646,0,PR15962
473856,865021044775948,527646,0,PR15962
473856,865021044748606,527646,0,PR15962
473856,865021044764306,527646,0,PR15962
473856,865021044653905,527646,0,PR15962
473856,865021044769222,527646,0,PR15962
473856,865021044776607,527646,0,PR15962
473856,865021044669505,527646,0,PR15962
473856,865021041916925,527646,0,PR15962
473856,868622038882306,527646,0,PR15962
473863,864940040747343,526798,0,PR15971
473863,864940046887727,526798,0,PR15971
473863,864940046893360,526798,0,PR15971
473863,864940046682441,526798,0,PR15971
473863,864940046875144,526798,0,PR15971
473863,864940046712867,526798,0,PR15971
473863,864940046882421,526798,0,PR15971
473863,868200031750448,526798,0,PR15971
473864,864940047816907,527374,0,PR15972
473864,864940047936325,527374,0,PR15972
473864,864940047937224,527374,0,PR15972
473864,864940047710605,527374,0,PR15972
473864,864940047916640,527374,0,PR15972
473864,864940047780848,527374,0,PR15972
473864,864940047925427,527374,0,PR15972
473864,864940047928421,527374,0,PR15972
473864,864940047800141,527374,0,PR15972
473864,864940047941242,527374,0,PR15972
473864,864940047792561,527374,0,PR15972
473864,864940047784782,527374,0,PR15972
473864,864940047908381,527374,0,PR15972
473865,864940046322725,528046,0,PR15973
473865,864940045836121,528046,0,PR15973
473865,864940046472868,528046,0,PR15973
473865,864940046470821,528046,0,PR15973
473865,864940046450146,528046,0,PR15973
473865,864940046466027,528046,0,PR15973
473865,864940046331627,528046,0,PR15973
473865,864940041794126,528046,0,PR15973
473865,864940046335768,528046,0,PR15973
473865,864940046335529,528046,0,PR15973
473865,864940046462646,528046,0,PR15973
473865,864940046458362,528046,0,PR15973
473865,864940046483543,528046,0,PR15973
473865,864940046274421,528046,0,PR15973
473865,864940046280527,528046,0,PR15973
473865,864940046481901,528046,0,PR15973
473865,864940046284685,528046,0,PR15973
473865,864940046327484,528046,0,PR15973
473865,864940041485543,528046,0,PR15973
473865,864940046463685,528046,0,PR15973
473865,864940046474500,528046,0,PR15973
473865,864940046479608,528046,0,PR15973
473865,864940046459006,528046,0,PR15973
473866,864940042898082,527764,0,PR15975
473866,864940042890089,527764,0,PR15975
473866,864940042864027,527764,0,PR15975
473866,864940042878803,527764,0,PR15975
473866,864940042899528,527764,0,PR15975
473866,864940042885089,527764,0,PR15975
473866,864940042886343,527764,0,PR15975
473866,864940042875163,527764,0,PR15975
473866,864940042891244,527764,0,PR15975
473866,864940042889701,527764,0,PR15975
473866,864940042891160,527764,0,PR15975
473866,864940042898827,527764,0,PR15975
473866,864092037611565,527764,0,PR15975
473866,864940042900623,527764,0,PR15975
473866,864940042864589,527764,0,PR15975
473866,864940042892143,527764,0,PR15975
473866,864940042876385,527764,0,PR15975
473866,864940042901522,527764,0,PR15975
473866,864940042776601,527764,0,PR15975
473866,864940042869760,527764,0,PR15975
473866,864940042848004,527764,0,PR15975
473866,864940042848467,527764,0,PR15975
473866,864940042796401,527764,0,PR15975
473866,864940042841629,527764,0,PR15975
473866,864940042808800,527764,0,PR15975
473866,864940042906760,527764,0,PR15975
473866,864940042907826,527764,0,PR15975
473866,864940042903809,527764,0,PR15975
473866,864940042775983,527764,0,PR15975
473866,864940042898785,527764,0,PR15975
473866,864940042878845,527764,0,PR15975
473866,864940042862641,527764,0,PR15975
473866,864940042770745,527764,0,PR15975
473866,864940042906620,527764,0,PR15975
473866,864940042846867,527764,0,PR15975
473866,864940042900300,527764,0,PR15975
473866,864940042902280,527764,0,PR15975
473866,864940042787988,527764,0,PR15975
473866,864940042909681,527764,0,PR15975
473866,864940042903841,527764,0,PR15975
473866,864940042835308,527764,0,PR15975
473866,864940042801284,527764,0,PR15975
473866,864940042771966,527764,0,PR15975
473866,864940042901720,527764,0,PR15975
473866,864940042792186,527764,0,PR15975
473866,864940042779126,527764,0,PR15975
473866,864940042909046,527764,0,PR15975
473866,864940042775926,527764,0,PR15975
473866,864940042875486,527764,0,PR15975
473866,864940042766040,527764,0,PR15975
473866,864940042891301,527764,0,PR15975
473866,864940042761041,527764,0,PR15975
473866,864940042772303,527764,0,PR15975
473866,864940042908667,527764,0,PR15975
473866,864940042911604,527764,0,PR15975
473866,864940042911083,527764,0,PR15975
473866,864940042789323,527764,0,PR15975
473866,864940042802183,527764,0,PR15975
473866,864940042786204,527764,0,PR15975
473866,864940042747883,527764,0,PR15975
473866,864940042777468,527764,0,PR15975
473866,864940043256181,527764,0,PR15975
473866,864940043245028,527764,0,PR15975
473866,864940043245002,527764,0,PR15975
473866,864940043128380,527764,0,PR15975
473866,864940043100009,527764,0,PR15975
473866,864940043142480,527764,0,PR15975
473866,864940043242884,527764,0,PR15975
473866,864940043254707,527764,0,PR15975
473866,864940043097601,527764,0,PR15975
473866,864940043182361,527764,0,PR15975
473866,864940043130741,527764,0,PR15975
473866,864940043248162,527764,0,PR15975
473866,864940043108762,527764,0,PR15975
473866,864940043144247,527764,0,PR15975
473866,864940043138603,527764,0,PR15975
473866,864940043266925,527764,0,PR15975
473866,864940043108101,527764,0,PR15975
473866,864940043239302,527764,0,PR15975
473866,864940043256769,527764,0,PR15975
473866,864940043256124,527764,0,PR15975
473866,864940043255787,527764,0,PR15975
473866,864940043262502,527764,0,PR15975
473866,864092034791923,527764,0,PR15975
473866,864940043119207,527764,0,PR15975
473866,864940043248709,527764,0,PR15975
473867,864940044131482,529009,0,PR15976
473867,864940044112060,529009,0,PR15976
473867,864940043853300,529009,0,PR15976
473867,864940044119669,529009,0,PR15976
473867,864940043995283,529009,0,PR15976
473867,864940044120626,529009,0,PR15976
473867,864940044121160,529009,0,PR15976
473867,864940044118927,529009,0,PR15976
473867,864940044118547,529009,0,PR15976
473867,864940044118166,529009,0,PR15976
473867,864940044106666,529009,0,PR15976
473867,864940044095026,529009,0,PR15976
473867,864940044117689,529009,0,PR15976
473867,864940044121400,529009,0,PR15976
473867,864940044052183,529009,0,PR15976
473867,864940044121244,529009,0,PR15976
473867,864940043968769,529009,0,PR15976
473867,864940044053801,529009,0,PR15976
473867,864940043852948,529009,0,PR15976
473867,864940044119701,529009,0,PR15976
473867,864940043957200,529009,0,PR15976
473867,864940043933326,529009,0,PR15976
473867,864940043972068,529009,0,PR15976
473867,864940043981481,529009,0,PR15976
473867,864940044087601,529009,0,PR15976
473867,864940043967829,529009,0,PR15976
473867,864940044098566,529009,0,PR15976
473867,864940043968249,529009,0,PR15976
473867,864940043991985,529009,0,PR15976
473867,864940043964008,529009,0,PR15976
473867,864940043965724,529009,0,PR15976
473867,864940044120121,529009,0,PR15976
473867,864940043253246,529009,0,PR15976
473867,864940043974106,529009,0,PR15976
473867,864940044115444,529009,0,PR15976
473867,864940044102186,529009,0,PR15976
473867,864940044092841,529009,0,PR15976
473867,864940044103424,529009,0,PR15976
473867,864940043904723,529009,0,PR15976
473867,864940044044685,529009,0,PR15976
473867,864940044105742,529009,0,PR15976
473867,864940044115568,529009,0,PR15976
473867,864940044092908,529009,0,PR15976
473867,864940043963828,529009,0,PR15976
473867,864940043954645,529009,0,PR15976
473867,864940043964669,529009,0,PR15976
473867,864940044116160,529009,0,PR15976
473867,864940043968728,529009,0,PR15976
473867,864940044112201,529009,0,PR15976
473867,864940044096362,529009,0,PR15976
473867,864940043892001,529009,0,PR15976
473867,864940043893942,529009,0,PR15976
473867,864940044036004,529009,0,PR15976
473867,864940044116764,529009,0,PR15976
473867,864940044117325,529009,0,PR15976
473867,864940043941840,529009,0,PR15976
473867,864940044084400,529009,0,PR15976
473867,864940044100503,529009,0,PR15976
473867,864940044112466,529009,0,PR15976
473867,864940043942582,529009,0,PR15976
473867,864940044110841,529009,0,PR15976
473867,864940043606948,529009,0,PR15976
473867,864940044059964,529009,0,PR15976
473867,864940044018564,529009,0,PR15976
473867,864940044112144,529009,0,PR15976
473867,864940043970286,529009,0,PR15976
473867,864940043956020,529009,0,PR15976
473867,864940044093401,529009,0,PR15976
473867,864940044109066,529009,0,PR15976
473867,864940044105122,529009,0,PR15976
473867,864940044113266,529009,0,PR15976
473867,864940044094268,529009,0,PR15976
473867,864940043968942,529009,0,PR15976
473867,864940043952144,529009,0,PR15976
473867,864940044113548,529009,0,PR15976
473867,864940043968348,529009,0,PR15976
473867,864940043623760,529009,0,PR15976
473867,864940044112565,529009,0,PR15976
473867,864940043956988,529009,0,PR15976
473867,864940043858044,529009,0,PR15976
473867,864940044115840,529009,0,PR15976
473867,864940043994807,529009,0,PR15976
473867,864940043912569,529009,0,PR15976
473867,864940044120501,529009,0,PR15976
473867,864940044099200,529009,0,PR15976
473867,864940043984386,529009,0,PR15976
473867,864940043910886,529009,0,PR15976
473867,864940044117929,529009,0,PR15976
473867,864940044119149,529009,0,PR15976
473867,864940043962747,529009,0,PR15976
473867,864940044100586,529009,0,PR15976
473867,864940044116509,529009,0,PR15976
473867,864940043969106,529009,0,PR15976
473867,864940044102566,529009,0,PR15976
473867,864940043944141,529009,0,PR15976
473867,864940044071449,529009,0,PR15976
473867,864940043962622,529009,0,PR15976
473867,864940044113068,529009,0,PR15976
473867,864940043985367,529009,0,PR15976
473867,864940043888546,529009,0,PR15976
473867,864940043964545,529009,0,PR15976
